variant,run_label,iteration,event,dimension,objective,step_norm,interpretation
latest_weighted,round3_seed10_reach_x2,19,coordinate_accept,k3_radps,0.036368543295944265,0.7007707278739552,reach_x2
latest_weighted,round3_seed10_reach_x2,20,coordinate_accept,speed_fade_mps,0.0363672777484445,0.7007707278739552,reach_x2
latest_weighted,round3_seed10_reach_x2,21,shrink,,0.0363672777484445,0.3854239003306754,reach_x2
latest_weighted,round3_seed10_reach_x2,22,coordinate_accept,rel_weight,0.03635261625785193,0.3854239003306754,reach_x2
latest_weighted,round3_seed10_reach_x2,23,coordinate_accept,stribeck_speed_mps,0.03633223052160795,0.3854239003306754,reach_x2
latest_weighted,round3_seed10_reach_x2,24,coordinate_accept,stribeck_speed_mps,0.036316938037529445,0.3854239003306754,reach_x2
latest_weighted,round3_seed10_reach_x2,25,coordinate_accept,stribeck_speed_mps,0.03630641740794503,0.3854239003306754,reach_x2
latest_weighted,round3_seed10_reach_x2,26,coordinate_accept,stribeck_speed_mps,0.036300352514062384,0.3854239003306754,reach_x2
latest_weighted,round3_seed10_reach_x2,27,coordinate_accept,stribeck_speed_mps,0.03629853762970694,0.3854239003306754,reach_x2
latest_weighted,round3_seed10_reach_x2,28,coordinate_accept,speed_fade_mps,0.036297824729451075,0.3854239003306754,reach_x2
latest_weighted,round3_seed10_reach_x2,29,coordinate_accept,rel_weight,0.036295360326143,0.3854239003306754,reach_x2
latest_weighted,round3_seed10_reach_x2,30,coordinate_accept,stribeck_speed_mps,0.03629107813401173,0.3854239003306754,reach_x2
latest_weighted,round3_seed10_reach_x2,31,coordinate_accept,stribeck_speed_mps,0.036289645362678875,0.3854239003306754,reach_x2
latest_weighted,round3_seed10_reach_x2,32,shrink,,0.036289645362678875,0.2119831451818715,reach_x2
latest_weighted,round3_seed10_reach_x2,33,coordinate_accept,k3_radps,0.03628889288522481,0.2119831451818715,reach_x2
latest_weighted,round3_seed10_reach_x2,34,shrink,,0.03628889288522481,0.11659072985002934,reach_x2
latest_weighted,round3_seed10_reach_x2,35,coordinate_accept,speed_fade_mps,0.03628887461628328,0.11659072985002934,reach_x2
latest_weighted,round3_seed10_reach_x2,36,shrink,,0.03628887461628328,0.06412490141751614,reach_x2
latest_weighted,round3_seed10_reach_x2,37,coordinate_accept,stribeck_speed_mps,0.03628887235250639,0.06412490141751614,reach_x2
latest_weighted,round3_seed10_reach_x2,38,coordinate_accept,speed_fade_mps,0.036288851241026474,0.06412490141751614,reach_x2
latest_weighted,round3_seed10_reach_x2,39,shrink,,0.036288851241026474,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,40,coordinate_accept,stribeck_speed_mps,0.0362888478939352,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,41,coordinate_accept,k3_radps,0.03628883771829656,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,42,coordinate_accept,rel_weight,0.036288825452102935,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,43,coordinate_accept,stribeck_speed_mps,0.03628854065717184,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,44,coordinate_accept,stribeck_speed_mps,0.036288274265146546,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,45,coordinate_accept,stribeck_speed_mps,0.036288026245101204,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,46,coordinate_accept,stribeck_speed_mps,0.03628779657930389,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,47,coordinate_accept,stribeck_speed_mps,0.03628758526312228,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,48,coordinate_accept,stribeck_speed_mps,0.03628739230493091,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,49,coordinate_accept,stribeck_speed_mps,0.03628721772602084,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,50,coordinate_accept,stribeck_speed_mps,0.03628706156051222,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,51,coordinate_accept,stribeck_speed_mps,0.03628692385527044,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,52,coordinate_accept,stribeck_speed_mps,0.03628680466982626,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,53,coordinate_accept,stribeck_speed_mps,0.03628670407630052,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,54,coordinate_accept,stribeck_speed_mps,0.036286622159333815,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,55,coordinate_accept,stribeck_speed_mps,0.0362865590160216,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,56,coordinate_accept,stribeck_speed_mps,0.03628651475585503,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,57,coordinate_accept,stribeck_speed_mps,0.03628648950066792,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,58,coordinate_accept,stribeck_speed_mps,0.036286483384590076,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,59,coordinate_accept,k3_radps,0.03628640044335756,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,60,coordinate_accept,k3_radps,0.036286374389176985,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,61,coordinate_accept,stribeck_speed_mps,0.03628636798477265,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,62,coordinate_accept,speed_fade_mps,0.03628634963867356,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,63,coordinate_accept,speed_fade_mps,0.03628634758773992,0.035268695779633874,reach_x2
latest_weighted,round3_seed10_reach_x2,64,shrink,,0.03628634758773992,0.019397782678798634,reach_x2
latest_weighted,round3_seed10_reach_x2,65,coordinate_accept,stribeck_speed_mps,0.036286346083335516,0.019397782678798634,reach_x2
latest_weighted,round3_seed10_reach_x2,66,coordinate_accept,speed_fade_mps,0.03628634591194088,0.019397782678798634,reach_x2
latest_weighted,round3_seed10_reach_x2,67,shrink,,0.03628634591194088,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,68,coordinate_accept,stribeck_speed_mps,0.036286345617312525,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,69,coordinate_accept,speed_fade_mps,0.036286345318009776,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,70,coordinate_accept,rel_weight,0.03628610558578589,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,71,coordinate_accept,stribeck_speed_mps,0.03628607286973767,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,72,coordinate_accept,stribeck_speed_mps,0.036286041729587604,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,73,coordinate_accept,stribeck_speed_mps,0.03628601216817999,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,74,coordinate_accept,stribeck_speed_mps,0.03628598418845374,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,75,coordinate_accept,stribeck_speed_mps,0.03628595779344215,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,76,coordinate_accept,stribeck_speed_mps,0.036285932986272786,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,77,coordinate_accept,stribeck_speed_mps,0.03628590977016726,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,78,coordinate_accept,stribeck_speed_mps,0.036285888148441116,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,79,coordinate_accept,stribeck_speed_mps,0.03628586812450367,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,80,coordinate_accept,stribeck_speed_mps,0.03628584970185786,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,81,coordinate_accept,stribeck_speed_mps,0.0362858328841001,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,82,coordinate_accept,stribeck_speed_mps,0.03628581767492019,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,83,coordinate_accept,stribeck_speed_mps,0.03628580407810109,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,84,coordinate_accept,stribeck_speed_mps,0.03628579209751893,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,85,coordinate_accept,stribeck_speed_mps,0.036285781737142773,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,86,coordinate_accept,stribeck_speed_mps,0.03628577300103458,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,87,coordinate_accept,stribeck_speed_mps,0.036285765893349094,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,88,coordinate_accept,stribeck_speed_mps,0.0362857604183337,0.01066878047333925,reach_x2
latest_weighted,round3_seed10_reach_x2,89,coordinate_accept,stribeck_speed_mps,0.03628575658032838,0.01066878047333925,reach_x2
latest_weighted,round3_seed11_reach_x2,0,coordinate_accept,delta_k,0.037400684944002636,4.211995359122194,reach_x2
latest_weighted,round3_seed11_reach_x2,1,coordinate_accept,delta_k,0.03738365392359694,4.211995359122194,reach_x2
latest_weighted,round3_seed11_reach_x2,2,coordinate_accept,delta_k,0.03724536911312244,4.211995359122194,reach_x2
latest_weighted,round3_seed11_reach_x2,3,coordinate_accept,k1,0.037192650812066894,4.211995359122194,reach_x2
latest_weighted,round3_seed11_reach_x2,4,coordinate_accept,rel_weight,0.0371110494724553,4.211995359122194,reach_x2
latest_weighted,round3_seed11_reach_x2,5,shrink,,0.0371110494724553,2.316597447517207,reach_x2
latest_weighted,round3_seed11_reach_x2,6,shrink,,0.0371110494724553,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,7,coordinate_accept,speed_fade_mps,0.037082235240481,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,8,coordinate_accept,rel_weight,0.03700762492263857,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,9,coordinate_accept,rel_weight,0.036953574849577904,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,10,coordinate_accept,rel_weight,0.036925706226721505,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,11,coordinate_accept,speed_fade_mps,0.03688776276703963,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,12,coordinate_accept,rel_weight,0.03680088770268826,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,13,coordinate_accept,rel_weight,0.03675802859066959,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,14,coordinate_accept,speed_fade_mps,0.036733451893611886,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,15,coordinate_accept,rel_weight,0.03664640616020296,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,16,coordinate_accept,k3_radps,0.03661959457154944,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,17,coordinate_accept,k1,0.0366184180945354,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,18,coordinate_accept,k1,0.0366139690879771,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,19,coordinate_accept,k1,0.03661155540277099,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,20,coordinate_accept,k1,0.036610399046197624,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,21,coordinate_accept,k1,0.03660983798240202,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,22,coordinate_accept,k1,0.0366095693208107,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,23,coordinate_accept,k1,0.03660944263612797,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,24,coordinate_accept,k1,0.03660938226820569,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,25,coordinate_accept,k1,0.036609352956282815,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,26,coordinate_accept,k1,0.03660933868440936,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,27,coordinate_accept,k1,0.03660933172072657,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,28,coordinate_accept,k1,0.036609328321712216,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,29,coordinate_accept,k1,0.036609326662213997,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,30,coordinate_accept,k1,0.036609325851901124,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,31,coordinate_accept,k1,0.03660932545621194,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,32,coordinate_accept,k1,0.03660932526298484,1.2741285961344637,reach_x2
latest_weighted,round3_seed11_reach_x2,33,shrink,,0.03660932526298484,0.7007707278739552,reach_x2
latest_weighted,round3_seed11_reach_x2,34,coordinate_accept,k3_radps,0.03658938178337558,0.7007707278739552,reach_x2
latest_weighted,round3_seed11_reach_x2,35,coordinate_accept,speed_fade_mps,0.03657247583439547,0.7007707278739552,reach_x2
latest_weighted,round3_seed11_reach_x2,36,coordinate_accept,rel_weight,0.03654153419284714,0.7007707278739552,reach_x2
latest_weighted,round3_seed11_reach_x2,37,coordinate_accept,speed_fade_mps,0.03653808576282612,0.7007707278739552,reach_x2
latest_weighted,round3_seed11_reach_x2,38,coordinate_accept,rel_weight,0.036510112387450847,0.7007707278739552,reach_x2
latest_weighted,round3_seed11_reach_x2,39,shrink,,0.036510112387450847,0.3854239003306754,reach_x2
latest_weighted,round3_seed11_reach_x2,40,coordinate_accept,k3_radps,0.03650588757761478,0.3854239003306754,reach_x2
latest_weighted,round3_seed11_reach_x2,41,coordinate_accept,speed_fade_mps,0.036494167928484804,0.3854239003306754,reach_x2
latest_weighted,round3_seed11_reach_x2,42,shrink,,0.036494167928484804,0.2119831451818715,reach_x2
latest_weighted,round3_seed11_reach_x2,43,coordinate_accept,speed_fade_mps,0.0364930934292518,0.2119831451818715,reach_x2
latest_weighted,round3_seed11_reach_x2,44,coordinate_accept,rel_weight,0.0364886024652346,0.2119831451818715,reach_x2
latest_weighted,round3_seed11_reach_x2,45,coordinate_accept,speed_fade_mps,0.036487249115829276,0.2119831451818715,reach_x2
latest_weighted,round3_seed11_reach_x2,46,coordinate_accept,k3_radps,0.03648624369389122,0.2119831451818715,reach_x2
latest_weighted,round3_seed11_reach_x2,47,shrink,,0.03648624369389122,0.11659072985002934,reach_x2
latest_weighted,round3_seed11_reach_x2,48,coordinate_accept,k3_radps,0.036486227317063746,0.11659072985002934,reach_x2
latest_weighted,round3_seed11_reach_x2,49,coordinate_accept,rel_weight,0.03648470429562635,0.11659072985002934,reach_x2
latest_weighted,round3_seed11_reach_x2,50,coordinate_accept,speed_fade_mps,0.036483716253426085,0.11659072985002934,reach_x2
latest_weighted,round3_seed11_reach_x2,51,coordinate_accept,rel_weight,0.036482938892727884,0.11659072985002934,reach_x2
latest_weighted,round3_seed11_reach_x2,52,coordinate_accept,speed_fade_mps,0.036481742634247666,0.11659072985002934,reach_x2
latest_weighted,round3_seed11_reach_x2,53,coordinate_accept,speed_fade_mps,0.03648151887055914,0.11659072985002934,reach_x2
latest_weighted,round3_seed11_reach_x2,54,coordinate_accept,k3_radps,0.03648110451645841,0.11659072985002934,reach_x2
latest_weighted,round3_seed11_reach_x2,55,coordinate_accept,rel_weight,0.036480725631610415,0.11659072985002934,reach_x2
latest_weighted,round3_seed11_reach_x2,56,coordinate_accept,k3_radps,0.03648037632692362,0.11659072985002934,reach_x2
latest_weighted,round3_seed11_reach_x2,57,coordinate_accept,speed_fade_mps,0.036479862150413704,0.11659072985002934,reach_x2
latest_weighted,round3_seed11_reach_x2,58,coordinate_accept,k3_radps,0.03647960351522853,0.11659072985002934,reach_x2
latest_weighted,round3_seed11_reach_x2,59,coordinate_accept,speed_fade_mps,0.03647942043346944,0.11659072985002934,reach_x2
latest_weighted,round3_seed11_reach_x2,60,coordinate_accept,rel_weight,0.03647878593834332,0.11659072985002934,reach_x2
latest_weighted,round3_seed11_reach_x2,61,coordinate_accept,speed_fade_mps,0.036478237235507416,0.11659072985002934,reach_x2
latest_weighted,round3_seed11_reach_x2,62,shrink,,0.036478237235507416,0.06412490141751614,reach_x2
latest_weighted,round3_seed11_reach_x2,63,coordinate_accept,rel_weight,0.0364782099262164,0.06412490141751614,reach_x2
latest_weighted,round3_seed11_reach_x2,64,coordinate_accept,k3_radps,0.03647816749723505,0.06412490141751614,reach_x2
latest_weighted,round3_seed11_reach_x2,65,coordinate_accept,speed_fade_mps,0.036478025550919564,0.06412490141751614,reach_x2
latest_weighted,round3_seed11_reach_x2,66,coordinate_accept,k3_radps,0.036477894342221165,0.06412490141751614,reach_x2
latest_weighted,round3_seed11_reach_x2,67,coordinate_accept,speed_fade_mps,0.03647783954829546,0.06412490141751614,reach_x2
latest_weighted,round3_seed11_reach_x2,68,coordinate_accept,rel_weight,0.03647779539224673,0.06412490141751614,reach_x2
latest_weighted,round3_seed11_reach_x2,69,coordinate_accept,speed_fade_mps,0.03647760287897376,0.06412490141751614,reach_x2
latest_weighted,round3_seed11_reach_x2,70,shrink,,0.03647760287897376,0.035268695779633874,reach_x2
latest_weighted,round3_seed11_reach_x2,71,shrink,,0.03647760287897376,0.019397782678798634,reach_x2
latest_weighted,round3_seed11_reach_x2,72,coordinate_accept,speed_fade_mps,0.03647759434781785,0.019397782678798634,reach_x2
latest_weighted,round3_seed11_reach_x2,73,coordinate_accept,k3_radps,0.036477581254814734,0.019397782678798634,reach_x2
latest_weighted,round3_seed11_reach_x2,74,coordinate_accept,speed_fade_mps,0.03647758021178544,0.019397782678798634,reach_x2
latest_weighted,round3_seed11_reach_x2,75,coordinate_accept,rel_weight,0.036477553417652096,0.019397782678798634,reach_x2
latest_weighted,round3_seed11_reach_x2,76,coordinate_accept,speed_fade_mps,0.036477538859526586,0.019397782678798634,reach_x2
