vbar_rel_bin_mps,vbar_lat_bin_mps,vbar_yaw_bin_mps,yaw_rate_bin_radps,count,run_count,families,mean_residual_additive_yaw_torque_nm,median_residual_additive_yaw_torque_nm,trimmed_mean_residual_additive_yaw_torque_nm,rmse_residual_additive_yaw_torque_nm,mad_residual_additive_yaw_torque_nm,iqr_residual_additive_yaw_torque_nm,mean_opposing_yaw_resistance_nm,median_opposing_yaw_resistance_nm,trimmed_mean_opposing_yaw_resistance_nm,mean_vbar_rel_mps,mean_vbar_lat_mps,mean_vbar_yaw_mps,mean_max_force_preprojection_utilization,limiter_active_fraction,hardware_saturation_fraction
0.60,0.05,0.10,-2.50,152,16,open_floor,-0.021531685,-0.033058415,-0.021702276,0.064448075,0.043503841,0.094678131,-0.021531685,-0.033058415,-0.021702276,0.596390079,0.036888132,0.112075978,2.856741207,1.000000000,0.368421053
0.60,0.05,0.10,2.00,125,13,open_floor,0.017876494,0.035653721,0.018980163,0.065217557,0.047803680,0.111521911,-0.017876494,-0.035653721,-0.018980163,0.600585695,0.030023203,0.091218493,2.817681153,1.000000000,0.360000000
0.60,0.05,0.10,2.50,239,16,competition_diag;open_floor,0.025257129,0.032812928,0.025454619,0.087480774,0.075733350,0.157667312,-0.025257129,-0.032812928,-0.025454619,0.597467467,0.037251440,0.113179805,2.912736988,1.000000000,0.276150628
0.60,0.05,0.15,-3.00,88,13,competition_aux;open_floor,-0.017483867,-0.020178663,-0.016774439,0.051126738,0.033227788,0.067119283,-0.017483867,-0.020178663,-0.016774439,0.595317280,0.044486531,0.135161941,3.176100118,1.000000000,0.545454545
0.60,0.05,0.15,3.00,165,15,open_floor,-0.005733710,-0.023655550,-0.010478221,0.076072921,0.058027868,0.123681197,0.005733710,0.023655550,0.010478221,0.599963755,0.044051335,0.133839700,2.962171246,1.000000000,0.400000000
0.60,0.05,0.15,3.50,89,14,open_floor,0.019035870,0.004213904,0.016237728,0.063379473,0.039487915,0.080877623,-0.019035870,-0.004213904,-0.016237728,0.602114404,0.050894618,0.154631416,3.281937119,1.000000000,0.651685393
0.60,0.10,0.25,-6.00,85,18,competition_aux;competition_diag;open_floor,-0.085037070,-0.107466221,-0.087700693,0.104448971,0.020414472,0.101187643,-0.085037070,-0.107466221,-0.087700693,0.592263346,0.088291028,0.268251678,3.499360852,1.000000000,0.176470588
0.60,0.10,0.30,-6.50,598,21,competition_aux;competition_diag;open_floor,-0.101657226,-0.108823807,-0.108856622,0.108421957,0.010501048,0.020912850,-0.101657226,-0.108823807,-0.108856622,0.591416314,0.096369152,0.292795173,3.653809045,1.000000000,0.055183946
0.60,0.10,0.30,-7.00,879,20,competition_aux;competition_diag;open_floor,-0.097222428,-0.102081038,-0.101819764,0.102385849,0.011377080,0.022504208,-0.097222428,-0.102081038,-0.101819764,0.595864063,0.103100974,0.313248244,3.849222866,1.000000000,0.027303754
0.60,0.10,0.30,6.50,481,22,competition_aux;competition_diag;open_floor,0.093357430,0.107013849,0.101526504,0.103238908,0.010587961,0.022013002,-0.093357430,-0.107013849,-0.101526504,0.589186662,0.097260894,0.295504524,3.746974422,1.000000000,0.095634096
0.60,0.10,0.30,7.00,1423,22,competition_aux;competition_diag;open_floor,0.101048365,0.104624212,0.104438670,0.104472910,0.009861112,0.019714250,-0.101048365,-0.104624212,-0.104438670,0.597151158,0.103153765,0.313408635,3.902378922,1.000000000,0.017568517
0.60,0.10,0.35,-7.50,378,21,competition_aux;competition_diag;open_floor,-0.076856713,-0.091186860,-0.082682308,0.089010892,0.017939938,0.043890665,-0.076856713,-0.091186860,-0.082682308,0.607728339,0.109493563,0.332670633,4.009585213,1.000000000,0.082010582
0.60,0.10,0.35,-8.00,96,17,competition_aux;competition_diag;open_floor,-0.004364400,0.004314771,-0.000106962,0.042839569,0.017157615,0.039636250,-0.004364400,0.004314771,-0.000106962,0.599826455,0.117584108,0.357251865,4.229570728,1.000000000,0.270833333
0.60,0.10,0.35,7.50,435,24,competition_aux;competition_diag;open_floor,0.076646037,0.095900871,0.083145130,0.090807764,0.016885415,0.044816037,-0.076646037,-0.095900871,-0.083145130,0.606955969,0.109383508,0.332336256,4.074043213,1.000000000,0.082758621
0.60,0.15,0.50,-11.50,107,11,open_floor,0.009764250,0.011016321,0.011363983,0.029067211,0.017856736,0.035202334,0.009764250,0.011016321,0.011363983,0.596683066,0.169352174,0.514537048,5.285569455,1.000000000,0.205607477
0.65,0.00,0.00,-0.50,209,17,competition_aux;open_floor,-0.048976421,-0.106087953,-0.059656469,0.106614249,0.015520798,0.168046468,-0.048976421,-0.106087953,-0.059656469,0.651787690,0.005703022,0.017327300,2.242747651,0.995215311,0.086124402
0.65,0.00,0.00,0.00,1901,17,competition_aux;open_floor,-0.081030021,-0.109002837,-0.099831913,0.110041281,0.007031222,0.014381793,0.028576942,0.103126707,0.035027040,0.649718691,0.001330903,0.004043637,2.041314960,0.998947922,0.013150973
0.65,0.00,0.00,0.50,521,16,competition_aux;open_floor,-0.085586427,-0.105755774,-0.101431488,0.104725193,0.006110644,0.012972977,0.085586427,0.105755774,0.101431488,0.651641249,0.005836990,0.017734332,2.035542033,1.000000000,0.044145873
0.65,0.00,0.05,-0.50,117,16,competition_aux;open_floor,-0.021326902,-0.082073078,-0.024226101,0.104825966,0.059977480,0.205832020,-0.021326902,-0.082073078,-0.024226101,0.648150473,0.009843827,0.029908170,2.199205422,1.000000000,0.128205128
0.65,0.00,0.05,-1.00,273,18,competition_aux;open_floor,0.044191364,0.087358165,0.055475109,0.094856957,0.024363684,0.077429632,0.044191364,0.087358165,0.055475109,0.651069845,0.014170667,0.043054264,2.304325913,1.000000000,0.186813187
0.65,0.00,0.05,-1.50,98,14,competition_aux;open_floor,0.033043278,0.055856446,0.040911261,0.081438815,0.038241197,0.085451362,0.033043278,0.055856446,0.040911261,0.650155049,0.020946653,0.063641516,2.721002338,1.000000000,0.357142857
0.65,0.00,0.05,0.50,90,13,competition_aux;open_floor,-0.064053483,-0.097568500,-0.072709676,0.091314427,0.018921652,0.086831617,0.064053483,0.097568500,0.072709676,0.647406423,0.009478997,0.028799720,2.329128351,0.988888889,0.277777778
0.65,0.00,0.05,1.00,165,17,competition_aux;open_floor,-0.028258292,-0.052190439,-0.034587105,0.087710522,0.054975150,0.151437734,0.028258292,0.052190439,0.034587105,0.644773040,0.014369894,0.043659569,2.470213138,1.000000000,0.278787879
0.65,0.00,0.05,1.50,122,15,competition_aux;open_floor,-0.033443976,-0.058606429,-0.042426984,0.082154716,0.039559804,0.120546303,0.033443976,0.058606429,0.042426984,0.648264188,0.021530096,0.065414170,2.786821933,1.000000000,0.360655738
0.65,0.05,0.15,3.50,93,13,open_floor,0.057196736,0.100692809,0.063208069,0.092018535,0.027651034,0.136810668,-0.057196736,-0.100692809,-0.063208069,0.641682806,0.052215148,0.158643537,3.490614863,1.000000000,0.591397849
0.65,0.10,0.30,-6.50,114,18,competition_aux;competition_diag;open_floor,-0.058206073,-0.095825926,-0.059911579,0.090733602,0.033210376,0.122628582,-0.058206073,-0.095825926,-0.059911579,0.645532641,0.096403956,0.292900916,3.744229293,1.000000000,0.175438596
0.65,0.10,0.30,-7.00,222,19,competition_aux;competition_diag;open_floor,-0.081739935,-0.106793449,-0.089280174,0.103149589,0.017664902,0.039806576,-0.081739935,-0.106793449,-0.089280174,0.642587898,0.103956345,0.315847087,3.942863806,1.000000000,0.085585586
0.65,0.10,0.30,7.00,197,18,competition_aux;competition_diag;open_floor,0.083306086,0.107477337,0.089676907,0.101042621,0.015223350,0.053110670,-0.083306086,-0.107477337,-0.089676907,0.639939674,0.104219281,0.316645957,4.006039936,1.000000000,0.071065990
0.65,0.10,0.35,-7.50,902,16,competition_aux;competition_diag;open_floor,-0.102106178,-0.105036323,-0.104845232,0.105445040,0.010031966,0.020107401,-0.102106178,-0.105036323,-0.104845232,0.649622714,0.111394270,0.338445488,4.146944238,1.000000000,0.009977827
0.65,0.10,0.35,-8.00,604,16,competition_aux;competition_diag;open_floor,-0.094106562,-0.096833083,-0.096815301,0.097970856,0.012127172,0.024300686,-0.094106562,-0.096833083,-0.096815301,0.660761725,0.116796209,0.354858018,4.287288324,1.000000000,0.018211921
0.65,0.10,0.35,7.50,898,18,competition_aux;competition_diag;open_floor,0.102177080,0.106521152,0.106115001,0.106615107,0.009533622,0.019115417,-0.102177080,-0.106521152,-0.106115001,0.649595775,0.111424175,0.338536346,4.189654932,1.000000000,0.018930958
0.65,0.10,0.35,8.00,565,21,competition_aux;competition_diag;open_floor,0.093299274,0.100730450,0.099277332,0.099261886,0.010616753,0.022359549,-0.093299274,-0.100730450,-0.099277332,0.660337320,0.116279460,0.353287997,4.299963487,1.000000000,0.040707965
0.70,0.00,0.00,-0.50,366,11,competition_aux;open_floor,-0.095240135,-0.111854298,-0.110685965,0.112255932,0.009699403,0.019904696,-0.095240135,-0.111854298,-0.110685965,0.699684173,0.005872475,0.017842145,2.163619332,1.000000000,0.030054645
0.70,0.00,0.00,0.00,1351,15,competition_aux;open_floor,-0.058777765,-0.106475530,-0.072224173,0.110031576,0.009793664,0.027832427,0.024458868,0.101741873,0.030065599,0.697363226,0.001422928,0.004323235,2.126144352,1.000000000,0.014063657
0.70,0.00,0.00,0.50,290,12,competition_aux;open_floor,-0.079924760,-0.106292816,-0.098014221,0.106819955,0.007655935,0.015939759,0.079924760,0.106292816,0.098014221,0.697694127,0.005467365,0.016611313,2.187544436,0.993103448,0.024137931
0.70,0.00,0.05,-0.50,131,13,competition_aux;open_floor,-0.067966243,-0.107668336,-0.081633776,0.105045494,0.013968001,0.047881929,-0.067966243,-0.107668336,-0.081633776,0.701333880,0.009440829,0.028683755,2.239897107,1.000000000,0.099236641
0.70,0.00,0.05,-1.00,181,15,competition_aux;open_floor,0.000107142,0.035124382,0.001638333,0.097689850,0.072910570,0.205754035,0.000107142,0.035124382,0.001638333,0.700497953,0.014112360,0.042877112,2.476333707,1.000000000,0.226519337
0.70,0.10,0.35,-7.50,288,14,competition_aux;competition_diag;open_floor,-0.105245028,-0.113043111,-0.112597014,0.112722839,0.010183033,0.020341568,-0.105245028,-0.113043111,-0.112597014,0.691887701,0.111999811,0.340285282,4.218753705,1.000000000,0.041666667
0.70,0.10,0.35,-8.00,1081,14,competition_aux;competition_diag;open_floor,-0.103027925,-0.104645988,-0.104288725,0.104958645,0.010155646,0.020288921,-0.103027925,-0.104645988,-0.104288725,0.693697486,0.117888120,0.358175533,4.361211016,1.000000000,0.010175763
0.70,0.10,0.35,-8.50,107,11,competition_aux;competition_diag;open_floor,-0.093275314,-0.098014390,-0.096352567,0.098059749,0.015003681,0.029060527,-0.093275314,-0.098014390,-0.096352567,0.700648990,0.122540744,0.372311445,4.475281116,1.000000000,0.028037383
0.70,0.10,0.35,7.50,114,15,competition_aux;competition_diag;open_floor,0.092312519,0.108819983,0.098897958,0.105267480,0.012481279,0.031547180,-0.092312519,-0.108819983,-0.098897958,0.688555446,0.112238309,0.341009901,4.303031450,1.000000000,0.078947368
0.70,0.10,0.35,8.00,662,15,competition_aux;competition_diag;open_floor,0.098088962,0.103136375,0.102625063,0.102883601,0.009576954,0.018941154,-0.098088962,-0.103136375,-0.102625063,0.690697129,0.117737125,0.357716772,4.388336791,1.000000000,0.025679758
0.75,0.00,0.00,-0.50,97,12,competition_aux;open_floor,-0.024652041,-0.096499802,-0.028691354,0.108234054,0.034950904,0.219968491,-0.024652041,-0.096499802,-0.028691354,0.749705127,0.005810411,0.017653578,2.579782728,1.000000000,0.123711340
0.75,0.00,0.00,0.00,1241,11,competition_aux;open_floor,-0.078492265,-0.109120925,-0.096358733,0.110229958,0.007442645,0.016070549,0.019395922,0.100147455,0.023760337,0.749865399,0.001580869,0.004803102,2.217085827,1.000000000,0.005640612
0.75,0.00,0.00,0.50,331,13,competition_aux;open_floor,-0.082876480,-0.106963301,-0.100716129,0.107484804,0.009704374,0.020800452,0.082876480,0.106963301,0.100716129,0.749263499,0.005544333,0.016845163,2.276197693,1.000000000,0.033232628
0.75,0.00,0.05,-1.00,95,13,competition_aux;open_floor,-0.024234286,-0.063120184,-0.028088805,0.099040756,0.067441291,0.196237511,-0.024234286,-0.063120184,-0.028088805,0.745486510,0.013906533,0.042251755,2.651163217,1.000000000,0.210526316
0.75,0.10,0.35,-8.00,146,12,competition_aux;competition_diag;open_floor,-0.098482171,-0.110487262,-0.109491902,0.109515450,0.008988935,0.016521656,-0.098482171,-0.110487262,-0.109491902,0.740492738,0.118349300,0.359576721,4.361018741,1.000000000,0.006849315
0.80,0.00,0.00,-0.50,169,11,competition_aux;open_floor,-0.080425031,-0.111745658,-0.097490458,0.110691076,0.007208275,0.016417156,-0.080425031,-0.111745658,-0.097490458,0.797660118,0.005788747,0.017587755,2.528477764,1.000000000,0.059171598
0.80,0.00,0.00,0.00,568,13,competition_aux;open_floor,-0.041252199,-0.104741800,-0.050443453,0.111099062,0.013288163,0.218055223,-0.015104144,-0.098886274,-0.019044982,0.796181677,0.001511567,0.004592543,2.485885885,1.000000000,0.021126761
0.80,0.00,0.00,0.50,119,9,competition_aux;open_floor,0.001405226,0.064429256,0.002348501,0.110088672,0.066775673,0.219620024,-0.001405226,-0.064429256,-0.002348501,0.798858846,0.005664956,0.017211647,2.437054665,1.000000000,0.025210084
0.85,0.00,0.00,-0.50,100,9,competition_aux;open_floor,-0.073512027,-0.110812741,-0.089939979,0.110930123,0.010647474,0.023398168,-0.073512027,-0.110812741,-0.089939979,0.846697786,0.005960649,0.018110041,2.781681103,1.000000000,0.070000000
0.85,0.00,0.00,0.00,541,8,competition_aux;open_floor,-0.053966790,-0.106623101,-0.066099946,0.112161972,0.012547612,0.206301732,-0.016241716,-0.098405639,-0.021467231,0.853649784,0.001148617,0.003489805,2.885795462,1.000000000,0.012939002
0.85,0.00,0.00,0.50,146,8,competition_aux;open_floor,0.010038855,0.103113140,0.012930388,0.111059588,0.020222844,0.217616879,-0.010038855,-0.103113140,-0.012930388,0.849035632,0.005224101,0.015872210,2.739252364,1.000000000,0.047945205
0.90,0.00,0.00,-0.50,106,6,competition_aux;open_floor,0.027772122,0.098610547,0.033902052,0.107998026,0.018092829,0.216900098,0.027772122,0.098610547,0.033902052,0.899824927,0.005944903,0.018062199,2.795837187,1.000000000,0.018867925
0.90,0.00,0.00,0.00,708,9,competition_aux;open_floor,-0.039714645,-0.103345502,-0.048358389,0.111149970,0.016168476,0.217578838,-0.002315289,-0.084050918,-0.003850026,0.892388651,0.000982857,0.002986181,3.099480818,1.000000000,0.016949153
0.95,0.00,0.00,-0.50,113,3,open_floor,-0.025494262,-0.102569080,-0.030551746,0.110617631,0.021829109,0.218175450,-0.025494262,-0.102569080,-0.030551746,0.951967341,0.006163976,0.018727803,2.867378343,1.000000000,0.000000000
0.95,0.00,0.00,0.00,636,7,competition_aux;open_floor,-0.087818358,-0.108816819,-0.106568669,0.111233831,0.010118038,0.020290831,0.020187758,0.100316357,0.023546754,0.949095705,0.000816449,0.002480589,3.365056556,1.000000000,0.007861635
1.00,0.00,0.00,-0.50,150,3,open_floor,0.052975362,0.104286726,0.064302238,0.113496288,0.010491920,0.182821510,0.052975362,0.104286726,0.064302238,1.006588954,0.005919622,0.017985390,3.041336784,1.000000000,0.006666667
1.00,0.00,0.00,0.00,376,6,competition_aux;open_floor,0.012561352,0.097023803,0.015679774,0.111179526,0.026397317,0.221902891,0.022620425,0.101114157,0.027180623,0.999221717,0.001326569,0.004030472,3.214140931,1.000000000,0.013297872
1.05,0.00,0.00,-0.50,192,3,open_floor,-0.047069709,-0.105249667,-0.058648245,0.112178045,0.013013342,0.213467507,-0.047069709,-0.105249667,-0.058648245,1.047084293,0.005630757,0.017107740,3.141821257,1.000000000,0.000000000
1.05,0.00,0.00,0.00,488,4,open_floor,-0.011229889,-0.097601117,-0.014644732,0.112718359,0.027983422,0.222664730,-0.024307933,-0.101974991,-0.030319851,1.044009981,0.001701499,0.005169609,3.175599535,1.000000000,0.002049180
1.05,0.00,0.00,0.50,129,4,open_floor,0.074410878,0.108427657,0.089616405,0.111270657,0.010242907,0.021215173,-0.074410878,-0.108427657,-0.089616405,1.051621097,0.005427950,0.016491558,3.165054237,1.000000000,0.007751938
1.05,0.00,0.05,1.00,88,4,open_floor,0.081887128,0.113874139,0.096605134,0.113009449,0.009096202,0.019202725,-0.081887128,-0.113874139,-0.096605134,1.059111909,0.013500854,0.041019193,3.268616429,1.000000000,0.011363636
1.05,0.20,0.55,12.00,106,3,competition_aux,0.106123817,0.107000625,0.106283239,0.107420870,0.010312808,0.020163637,-0.106123817,-0.107000625,-0.106283239,1.047057044,0.178511657,0.542365999,6.395040029,1.000000000,0.000000000
1.05,0.20,0.55,12.50,123,5,competition_aux;open_floor,0.098175382,0.097929164,0.098180323,0.100184313,0.012198993,0.024333087,-0.098175382,-0.097929164,-0.098180323,1.054772874,0.183344627,0.557049850,6.521345453,1.000000000,0.000000000
1.10,0.00,0.00,0.00,186,3,open_floor,0.090020159,0.110184937,0.109291355,0.111766968,0.007492571,0.014890134,0.022951745,0.102349958,0.028401744,1.108077073,0.001585806,0.004818102,3.650370087,1.000000000,0.000000000
1.10,0.00,0.05,-1.00,80,3,open_floor,-0.032112695,-0.102850552,-0.037699706,0.110736153,0.019259153,0.219314007,-0.032112695,-0.102850552,-0.037699706,1.090732003,0.014347041,0.043590134,3.484975103,1.000000000,0.000000000
1.10,0.00,0.05,1.00,129,2,open_floor,0.113759983,0.114245657,0.113963128,0.114382777,0.007321182,0.015623197,-0.113759983,-0.114245657,-0.113963128,1.090751913,0.014678346,0.044596727,3.435847435,1.000000000,0.000000000
1.15,0.00,0.00,-0.50,190,3,open_floor,-0.078805952,-0.110760413,-0.095787921,0.114024192,0.009110927,0.018587865,-0.078805952,-0.110760413,-0.095787921,1.152744972,0.006233110,0.018937849,3.525078710,1.000000000,0.000000000
1.15,0.00,0.00,0.00,295,3,open_floor,0.085925043,0.110840163,0.105405266,0.112539780,0.007652754,0.015382446,-0.051619533,-0.108052948,-0.063436961,1.141271136,0.001779634,0.005407002,3.481962355,1.000000000,0.000000000
1.15,0.00,0.00,0.50,136,4,open_floor,0.102098479,0.110701698,0.110904344,0.111689957,0.006610471,0.013104305,-0.102098479,-0.110701698,-0.110904344,1.142422957,0.005517328,0.016763113,3.670950249,1.000000000,0.007352941
1.15,0.00,0.05,-0.50,170,3,open_floor,-0.104516567,-0.112001902,-0.111645469,0.112946875,0.008786025,0.017361314,-0.104516567,-0.112001902,-0.111645469,1.154816654,0.009421766,0.028625837,3.495242929,1.000000000,0.000000000
1.20,0.00,0.00,-0.50,445,3,open_floor,-0.077315894,-0.109715969,-0.093663611,0.112661466,0.011141314,0.023712185,-0.077315894,-0.109715969,-0.093663611,1.210108697,0.005805444,0.017638485,3.788403934,1.000000000,0.000000000
1.20,0.00,0.00,0.00,992,3,open_floor,-0.085492785,-0.110073323,-0.103746871,0.113297469,0.011351036,0.023439847,-0.017087928,-0.096487695,-0.020775757,1.205537589,0.001680977,0.005107256,3.773486136,1.000000000,0.005040323
1.20,0.00,0.05,-0.50,124,4,open_floor,-0.070089204,-0.109078158,-0.084016750,0.113037160,0.012892183,0.027571971,-0.070089204,-0.109078158,-0.084016750,1.208510864,0.009452201,0.028718307,3.801563975,1.000000000,0.008064516
1.25,0.00,0.00,-0.50,267,2,open_floor,-0.088995797,-0.109714380,-0.107691434,0.114128960,0.011894871,0.023435540,-0.088995797,-0.109714380,-0.107691434,1.235720907,0.006268375,0.019044995,3.839113841,1.000000000,0.000000000
1.25,0.00,0.00,0.00,215,3,open_floor,0.010961610,0.097642807,0.014760578,0.111180821,0.026054478,0.216012447,-0.038965118,-0.100671591,-0.046856894,1.237102086,0.001867345,0.005673493,3.838867420,1.000000000,0.027906977
1.25,0.00,0.05,-0.50,244,2,open_floor,-0.099750575,-0.111283433,-0.110484651,0.112465802,0.010204917,0.021351415,-0.099750575,-0.111283433,-0.110484651,1.238482046,0.009633078,0.029267859,3.858451242,1.000000000,0.000000000
1.25,0.00,0.05,-1.00,303,3,open_floor,-0.111172559,-0.114083170,-0.113863711,0.115069227,0.010565191,0.020534257,-0.111172559,-0.114083170,-0.113863711,1.248725524,0.014703440,0.044672969,3.918035821,1.000000000,0.003300330
1.25,0.00,0.05,-1.50,87,1,open_floor,-0.112074033,-0.112605010,-0.113329900,0.113330996,0.008531575,0.015720604,-0.112074033,-0.112605010,-0.113329900,1.260572819,0.019890931,0.060433950,3.971184685,1.000000000,0.000000000
